GrabBoth ,1,1,0.818,0,26.694553,79.848641,80.314929
GrabBoth ,1,2,0.617,0,26.694553,79.848641,80.314929
GrabBoth ,1,3,0.599,0,26.694553,79.848641,80.314929
GrabBoth ,1,4,5.233,11,26.694553,79.848641,80.314929
GrabBoth ,1,5,0.817,0,26.694553,79.848641,80.314929
GrabBoth ,1,6,1.651,4,26.694553,79.848641,80.314929
GrabBoth ,1,7,1.582,4,26.694553,79.848641,80.314929
GrabBoth ,1,8,0.650,0,26.694553,79.848641,80.314929
GrabBoth ,1,9,1.668,4,26.694553,79.848641,80.314929
GrabBoth ,1,10,0.681,0,26.694553,79.848641,80.314929
GrabBoth ,2,11,1.950,4,26.694553,79.848641,80.314929
GrabBoth ,2,12,0.650,0,26.694553,79.848641,80.314929
GrabBoth ,2,13,0.750,0,26.694553,79.848641,80.314929
GrabBoth ,2,14,0.818,0,26.694553,79.848641,80.314929
GrabBoth ,2,15,0.815,0,26.694553,79.848641,80.314929
GrabBoth ,2,16,0.650,0,26.694553,79.848641,80.314929
GrabBoth ,2,17,0.685,0,26.694553,79.848641,80.314929
GrabBoth ,2,18,0.749,0,26.694553,79.848641,80.314929
GrabBoth ,2,19,0.632,0,26.694553,79.848641,80.314929
GrabBoth ,2,20,0.603,0,26.694553,79.848641,80.314929
GrabBoth ,3,21,2.981,6,26.694553,79.848641,80.314929
GrabBoth ,3,22,0.717,0,26.694553,79.848641,80.314929
GrabBoth ,3,23,1.467,2,26.694553,79.848641,80.314929
GrabBoth ,3,24,5.884,3,26.694553,79.848641,80.314929
GrabBoth ,3,25,1.166,0,26.694553,79.848641,80.314929
GrabBoth ,3,26,5.252,5,26.694553,79.848641,80.314929
GrabBoth ,3,27,2.432,0,26.694553,79.848641,80.314929
GrabBoth ,3,28,1.368,0,26.694553,79.848641,80.314929
GrabBoth ,3,29,1.850,0,26.694553,79.848641,80.314929
GrabBoth ,3,30,1.370,0,26.694553,79.848641,80.314929
GrabBoth ,4,31,1.729,0,26.694553,79.848641,80.314929
GrabBoth ,4,32,2.499,2,26.694553,79.848641,80.314929
GrabBoth ,4,33,16.733,14,26.694553,79.848641,80.314929
GrabBoth ,4,34,1.918,0,26.694553,79.848641,80.314929
GrabBoth ,4,35,5.265,2,26.694553,79.848641,80.314929
GrabBoth ,4,36,1.985,0,26.694553,79.848641,80.314929
GrabBoth ,4,37,1.967,0,26.694553,79.848641,80.314929
GrabBoth ,4,38,9.249,5,26.694553,79.848641,80.314929
GrabBoth ,4,39,2.966,0,26.694553,79.848641,80.314929
GrabBoth ,4,40,11.717,7,26.694553,79.848641,80.314929
GrabBack ,1,1,1.002,1,0.000000,13.188165,13.188165
GrabBack ,1,2,0.633,0,0.000000,13.188165,13.188165
GrabBack ,1,3,1.251,0,0.000000,13.188165,13.188165
GrabBack ,1,4,0.565,0,0.000000,13.188165,13.188165
