GrabBoth ,1,1,0.918,0,24.883748,85.350340,86.048799
GrabBoth ,1,2,1.867,4,24.883748,85.350340,86.048799
GrabBoth ,1,3,1.500,2,24.883748,85.350340,86.048799
GrabBoth ,1,4,1.100,1,24.883748,85.350340,86.048799
GrabBoth ,1,5,1.668,2,24.883748,85.350340,86.048799
GrabBoth ,1,6,1.184,2,24.883748,85.350340,86.048799
GrabBoth ,1,7,1.665,2,24.883748,85.350340,86.048799
GrabBoth ,1,8,1.066,2,24.883748,85.350340,86.048799
GrabBoth ,1,9,1.767,2,24.883748,85.350340,86.048799
GrabBoth ,1,10,2.518,8,24.883748,85.350340,86.048799
GrabBoth ,2,11,6.298,16,24.883748,85.350340,86.048799
GrabBoth ,2,12,2.400,4,24.883748,85.350340,86.048799
GrabBoth ,2,13,2.467,5,24.883748,85.350340,86.048799
GrabBoth ,2,14,2.017,2,24.883748,85.350340,86.048799
GrabBoth ,2,15,2.700,7,24.883748,85.350340,86.048799
GrabBoth ,2,16,0.750,0,24.883748,85.350340,86.048799
GrabBoth ,2,17,1.000,0,24.883748,85.350340,86.048799
GrabBoth ,2,18,1.368,0,24.883748,85.350340,86.048799
GrabBoth ,2,19,1.048,0,24.883748,85.350340,86.048799
GrabBoth ,2,20,1.251,0,24.883748,85.350340,86.048799
GrabBoth ,3,21,1.233,0,24.883748,85.350340,86.048799
GrabBoth ,3,22,5.168,6,24.883748,85.350340,86.048799
GrabBoth ,3,23,1.434,0,24.883748,85.350340,86.048799
GrabBoth ,3,24,10.715,12,24.883748,85.350340,86.048799
GrabBoth ,3,25,2.352,0,24.883748,85.350340,86.048799
GrabBoth ,3,26,2.166,0,24.883748,85.350340,86.048799
GrabBoth ,3,27,1.818,0,24.883748,85.350340,86.048799
GrabBoth ,3,28,3.766,2,24.883748,85.350340,86.048799
GrabBoth ,3,29,1.665,0,24.883748,85.350340,86.048799
GrabBoth ,3,30,2.219,0,24.883748,85.350340,86.048799
GrabBoth ,4,31,2.298,0,24.883748,85.350340,86.048799
GrabBoth ,4,32,1.666,0,24.883748,85.350340,86.048799
GrabBoth ,4,33,1.551,0,24.883748,85.350340,86.048799
GrabBoth ,4,34,2.616,0,24.883748,85.350340,86.048799
GrabBoth ,4,35,4.600,3,24.883748,85.350340,86.048799
GrabBoth ,4,36,7.202,5,24.883748,85.350340,86.048799
GrabBoth ,4,37,4.317,1,24.883748,85.350340,86.048799
GrabBoth ,4,38,3.232,4,24.883748,85.350340,86.048799
GrabBoth ,4,39,2.649,0,24.883748,85.350340,86.048799
GrabBoth ,4,40,5.966,5,24.883748,85.350340,86.048799
GrabBack ,1,1,0.604,0,0.000000,21.747805,21.747805
GrabBack ,1,2,0.631,0,0.000000,21.747805,21.747805
GrabBack ,1,3,0.716,0,0.000000,21.747805,21.747805
GrabBack ,1,4,0.767,0,0.000000,21.747805,21.747805
GrabBack ,1,5,0.583,0,0.000000,21.747805,21.747805
GrabBack ,1,6,0.668,0,0.000000,21.747805,21.747805
GrabBack ,1,7,1.516,1,0.000000,21.747805,21.747805
GrabBack ,1,8,0.585,0,0.000000,21.747805,21.747805
GrabBack ,1,9,0.581,0,0.000000,21.747805,21.747805
GrabBack ,1,10,0.617,0,0.000000,21.747805,21.747805
GrabBack ,2,11,0.618,0,0.000000,21.747805,21.747805
GrabBack ,2,12,0.499,0,0.000000,21.747805,21.747805
GrabBack ,2,13,0.600,0,0.000000,21.747805,21.747805
GrabBack ,2,14,1.100,1,0.000000,21.747805,21.747805
GrabBack ,2,15,0.535,0,0.000000,21.747805,21.747805
GrabBack ,2,16,0.982,1,0.000000,21.747805,21.747805
GrabBack ,2,17,1.067,1,0.000000,21.747805,21.747805
GrabBack ,2,18,0.567,0,0.000000,21.747805,21.747805
GrabBack ,2,19,1.000,1,0.000000,21.747805,21.747805
GrabBack ,2,20,1.033,1,0.000000,21.747805,21.747805
GrabBack ,3,21,0.934,1,0.000000,21.747805,21.747805
GrabBack ,3,22,1.433,2,0.000000,21.747805,21.747805
GrabBack ,3,23,1.701,2,0.000000,21.747805,21.747805
GrabBack ,3,24,1.400,2,0.000000,21.747805,21.747805
