GrabBoth ,1,1,0.619,0,14.498652,31.381687,32.414759
GrabBoth ,1,2,1.449,4,14.498652,31.381687,32.414759
GrabBoth ,1,3,0.583,0,14.498652,31.381687,32.414759
GrabBoth ,1,4,0.583,0,14.498652,31.381687,32.414759
GrabBoth ,1,5,0.485,0,14.498652,31.381687,32.414759
GrabBoth ,1,6,0.549,0,14.498652,31.381687,32.414759
GrabBoth ,1,7,0.533,0,14.498652,31.381687,32.414759
GrabBoth ,1,8,0.484,0,14.498652,31.381687,32.414759
GrabBoth ,1,9,0.517,0,14.498652,31.381687,32.414759
GrabBoth ,1,10,0.516,0,14.498652,31.381687,32.414759
GrabBoth ,2,11,0.834,2,14.498652,31.381687,32.414759
GrabBoth ,2,12,0.917,2,14.498652,31.381687,32.414759
GrabBoth ,2,13,0.633,2,14.498652,31.381687,32.414759
GrabBoth ,2,14,0.516,0,14.498652,31.381687,32.414759
GrabBoth ,2,15,0.550,0,14.498652,31.381687,32.414759
GrabBoth ,2,16,1.050,2,14.498652,31.381687,32.414759
GrabBoth ,2,17,0.518,0,14.498652,31.381687,32.414759
GrabBoth ,2,18,0.616,0,14.498652,31.381687,32.414759
GrabBoth ,2,19,0.568,0,14.498652,31.381687,32.414759
GrabBoth ,2,20,0.633,0,14.498652,31.381687,32.414759
GrabBoth ,3,21,0.601,0,14.498652,31.381687,32.414759
GrabBoth ,3,22,0.599,0,14.498652,31.381687,32.414759
GrabBoth ,3,23,1.067,2,14.498652,31.381687,32.414759
GrabBoth ,3,24,1.267,2,14.498652,31.381687,32.414759
GrabBoth ,3,25,1.250,3,14.498652,31.381687,32.414759
GrabBoth ,3,26,0.968,2,14.498652,31.381687,32.414759
GrabBoth ,3,27,1.482,3,14.498652,31.381687,32.414759
GrabBoth ,3,28,1.067,2,14.498652,31.381687,32.414759
GrabBoth ,3,29,0.684,0,14.498652,31.381687,32.414759
GrabBoth ,3,30,0.700,0,14.498652,31.381687,32.414759
GrabBoth ,4,31,1.782,2,14.498652,31.381687,32.414759
GrabBoth ,4,32,2.484,0,14.498652,31.381687,32.414759
GrabBoth ,4,33,1.785,0,14.498652,31.381687,32.414759
GrabBoth ,4,34,4.348,1,14.498652,31.381687,32.414759
GrabBoth ,4,35,2.218,1,14.498652,31.381687,32.414759
GrabBoth ,4,36,2.883,1,14.498652,31.381687,32.414759
GrabBoth ,4,37,1.534,0,14.498652,31.381687,32.414759
GrabBoth ,4,38,1.983,0,14.498652,31.381687,32.414759
GrabBoth ,4,39,1.233,0,14.498652,31.381687,32.414759
GrabBoth ,4,40,4.133,4,14.498652,31.381687,32.414759
GrabBack ,1,1,1.235,2,0.000000,18.743689,18.743689
GrabBack ,1,2,0.517,0,0.000000,18.743689,18.743689
GrabBack ,1,3,0.417,0,0.000000,18.743689,18.743689
GrabBack ,1,4,0.517,0,0.000000,18.743689,18.743689
GrabBack ,1,5,0.816,1,0.000000,18.743689,18.743689
GrabBack ,1,6,0.534,0,0.000000,18.743689,18.743689
GrabBack ,1,7,0.899,1,0.000000,18.743689,18.743689
GrabBack ,1,8,0.850,1,0.000000,18.743689,18.743689
GrabBack ,1,9,0.517,0,0.000000,18.743689,18.743689
GrabBack ,1,10,0.467,0,0.000000,18.743689,18.743689
GrabBack ,2,11,0.849,1,0.000000,18.743689,18.743689
GrabBack ,2,12,0.867,1,0.000000,18.743689,18.743689
GrabBack ,2,13,0.484,0,0.000000,18.743689,18.743689
GrabBack ,2,14,0.852,1,0.000000,18.743689,18.743689
GrabBack ,2,15,0.530,0,0.000000,18.743689,18.743689
GrabBack ,2,16,0.533,0,0.000000,18.743689,18.743689
GrabBack ,2,17,0.534,0,0.000000,18.743689,18.743689
GrabBack ,2,18,0.882,1,0.000000,18.743689,18.743689
GrabBack ,2,19,1.217,2,0.000000,18.743689,18.743689
GrabBack ,2,20,0.534,0,0.000000,18.743689,18.743689
GrabBack ,3,21,0.934,1,0.000000,18.743689,18.743689
GrabBack ,3,22,0.617,0,0.000000,18.743689,18.743689
GrabBack ,3,23,0.932,1,0.000000,18.743689,18.743689
GrabBack ,3,24,0.867,1,0.000000,18.743689,18.743689
GrabBack ,3,25,1.500,3,0.000000,18.743689,18.743689
GrabBack ,3,26,1.051,1,0.000000,18.743689,18.743689
GrabBack ,3,27,0.550,0,0.000000,18.743689,18.743689
GrabBack ,3,28,0.967,1,0.000000,18.743689,18.743689
GrabBack ,3,29,0.866,1,0.000000,18.743689,18.743689
GrabBack ,3,30,0.767,1,0.000000,18.743689,18.743689
GrabBack ,4,31,2.033,4,0.000000,18.743689,18.743689
GrabBack ,4,32,2.950,4,0.000000,18.743689,18.743689
GrabBack ,4,33,2.150,3,0.000000,18.743689,18.743689
GrabBack ,4,34,0.617,0,0.000000,18.743689,18.743689
GrabBack ,4,35,0.985,1,0.000000,18.743689,18.743689
GrabBack ,4,36,1.648,2,0.000000,18.743689,18.743689
GrabBack ,4,37,0.917,1,0.000000,18.743689,18.743689
GrabBack ,4,38,2.066,3,0.000000,18.743689,18.743689
